"id","identifiantUnique","identifiantCategorie","approprieEnfant","nombreVues","nombreJaime"
36088,SliB8esJrVg,22,0,4668611,38287
35440,RVKF0lAMebQ,2,0,536315,39679
36817,rcHamWvXI2s,27,0,926560,42414
35426,"5fI2uWS2msE",27,0,628815,43808
34717,Mhbw3gI9Tcs,26,0,941812,50778
36604,HsF8lUWOlyU,24,0,1535676,64036
71,"4CMSiguOw2c",24,0,577394,66206
35363,BXYhQ8MsYJ4,24,0,921141,68031
35241,"0TTLNySsu3A",1,0,1661103,81234
1501,"8nMP93YjhAg",26,0,1511217,86701
36494,IczV5Vvar9I,24,0,2651285,104002
79,sdVHY-4FoTE,20,0,1031406,142477
34711,BYZOH_u5WSA,22,0,1926753,152403
35277,D64zhP8ZneE,1,0,1883433,165617
1904,FxenAMI9cy8,28,0,3173313,205241
33283,"03hzFkwHQ70",23,0,1716178,234041
1336,AypOm9CVXoA,24,0,3812275,286563
35750,YehgKXNUxZA,22,0,4349686,308386
36869,dlHxdSTLziY,24,0,11704596,322675
1895,AGhomfxhiwA,26,0,5045116,492823
497,UAME3FIO4w8,26,0,12511035,615920
1572,FDXmQYuYj1A,24,0,9981761,791308
35729,sdhneLjlTTE,27,0,21989119,1318447
34645,imhY0pe-Sd8,24,0,18731884,1444019
35768,wQyFKGt5tms,22,0,72198540,1839183
1414,rUxzsVfcSYo,23,0,112128824,2363963
1342,"4w2RyLbLcbc",22,0,6658095,
35648,y98TM9hVRX0,24,0,56063,4066
33479,vjUDVc92gxw,24,0,68311,15289
105,TL0op2r5_jQ,20,0,197092,16357
35386,"4AL1xIx06j8",22,0,472608,16540
35570,LbuAG04l5d8,20,0,320817,22401
34169,TeCaG0ma3bM,24,0,355252,29332
35173,-9JDzp3Dl-w,24,0,909745,32182
783,-vKs9mQvF2Q,17,0,436853,44485
35576,aJD5yifeBy4,22,0,1046737,55291
571,s9NQxI2EzHQ,1,0,1960342,81316
33373,"1CRMVVALkAc",1,0,760688,86543
515,"5paLACctQfE",23,0,1300462,115336
35196,NgR1JYmLkuE,22,0,1418007,137249
34761,RD-nfLqOGzw,24,0,2109568,169012
36012,-K0g8TYtolU,22,0,1086064,177265
538,QEJKY8i7XtM,22,0,5925001,183741
35957,"5tUm4Tk7djw",25,0,4433245,190470
35889,ddY0c5Er9SE,24,0,6130000,191476
36469,ludZqmTHnFE,20,0,15673052,193998
1757,EDJe_1nCWG0,24,0,2908890,210555
36545,yDxvsyvVSzg,24,0,2968075,247190
1817,xA_NzL06hqY,22,0,8572107,305481
35979,IoqsgeUSyBk,23,0,3717288,309906
390,GBWYumlauU4,1,0,4045210,347240
35342,F2rY_zN4Msw,25,0,10544143,400351
1774,m8SDJtEnAXA,22,0,6323056,408603
1730,qNgL7ebGSI0,28,0,7144568,408870
394,"519lHwutZi0",1,0,3600921,627197
36736,Nap8tWKgyR4,24,0,14402480,850860
36331,dbWKRM8n4ew,17,0,19821250,929575
33240,DUnO80Nx_Sc,25,0,191752,919
36272,QLeb-5UDibQ,25,0,164841,8674
34950,RJlSQ6WBgN8,20,0,276512,18599
33111,PLglmCxXkGQ,20,0,246945,21518
36163,AVz9gYhPvfI,27,0,403960,22795
951,Jxa83i9E0Iw,27,0,924874,22916
494,g-2osiaiuz8,24,0,324344,24781
589,Um4a5Bman34,25,0,919181,29557
173,"11ve-Wwe7RY",24,0,682544,39573
335,qcQP-nb-8rM,24,0,582066,41071
95,kNIV90YihwI,20,0,179878,43832
36622,IxO6OcoYTvk,24,0,756306,52467
184,EL7X32OR6JA,20,0,717147,54184
34957,e0_tNcST-zw,20,0,454134,55870
863,"1ZwqGXrxSN4",22,0,1946508,60503
36839,OHwP9KRrHx4,24,0,2067941,76400
1320,gNdVQfQGuzI,24,0,1192066,76691
36883,mevYNP-6eFw,24,0,1310280,84921
36427,CCF1X7JVkXk,23,0,838915,94496
33900,SE-ZYbBrMRA,22,0,1655613,102729
34196,-Dh0PHJZQoI,24,0,2048412,149043
453,FVV3Up4d1hY,1,0,2888634,150435
35337,qxMFpNiwdmU,22,0,1472861,153347
35744,MVKh0aRTSks,24,0,3567064,177696
36579,WCrhKcCHJxw,24,0,3435552,210158
1141,"02LMDG2V27w",1,0,5455097,245170
1015,IMkeHydjetE,2,0,10351109,314676
523,WSR4U89-yGk,22,0,6822873,437722
36541,oznQTnUwiXw,15,0,9109695,457111
1586,"1qopoo5SlKg",24,0,7733880,464959
408,-E3VhNG4BvE,24,0,9517109,523167
36247,QyvtkH9cUCg,25,0,17493086,633569
35843,Fq5xJ6gjTvI,22,0,12500000,665112
33457,"22q1bDHmGP0",24,0,1050982,
36679,mexXWpw5e1Q,27,0,436122,15235
33057,NVzDSU8e3Uo,24,0,156908,24037
34959,hNsP4MII_iw,20,0,250291,25498
888,YFlJUIh5Wt8,17,0,1073754,25915
33126,vVf_8mUJc_4,1,0,727350,29794
33129,"6pXkHBc1yFE",22,0,1193684,33132
36264,yUaz8tqU8KI,23,0,316596,34294
825,BxWwOBaXO9g,17,0,1153499,41071
852,qP8-BXLJR-0,24,0,595295,45006
34059,oTFfb53T43M,23,0,792027,54404
36531,NjeBDAKhWd0,15,0,1925230,93784
945,c-zENDl8Gjg,2,0,4983467,96679
36437,j8eetTTaoNU,17,0,1849298,98320
36339,E-UE3_yug-U,24,0,1889424,110700
35200,qvHjMVNFnXM,23,0,1327034,125916
1813,-5P4rL3dSCg,24,0,2476038,132674
35781,JwAdhQcEa8g,22,0,3200024,140607
36667,zA2IYPh1YKQ,24,0,2910862,152280
398,oT5OCY3CSa8,23,0,2057200,158943
34229,"2lk39FFECGg",15,0,4236396,241839
35745,fsA-S8ixpZM,22,0,4725903,270111
1178,xIDhPocxWAA,27,0,3966644,286294
1801,s5ro0SUJDjo,22,0,3961165,316488
36421,dBKBQCGF06g,17,0,6845474,322607
35927,MaafZ1gjkBc,24,0,6432481,404445
919,axX1wLe0poc,17,0,17302955,599681
1819,"4Q16TubygPU",17,0,25818983,770029
35733,bEquPzvhC_0,23,0,8700476,818031
33041,GvNYvXt6f9A,20,0,137485,9085
35430,DIvQw9bjtvs,22,0,686034,24491
914,ow31EBsqpZ0,24,0,622746,26380
35302,luRQJVND-C8,23,0,192251,32573
92,qQwENgtjK6w,20,0,250703,36727
35963,VKXU6aQYUe0,24,0,769879,50841
35788,QlFxgTRsirM,22,0,2246254,83869
35226,"2i4R7QdKuxg",24,0,1456324,131514
36539,g6uwqb7vQa8,24,0,1922166,151904
656,PBg4CVH42x0,25,0,5670708,161812
36559,-9vKb-seIr0,27,0,2191021,188327
1400,aBYUUxg9EOA,23,0,3386267,286698
1480,JebZV04sPF0,22,0,9726944,288117
36136,O5ctoWew07Y,25,0,6276734,342468
36133,Gt7uir61FEA,25,0,52052,757
36474,FMDTshChdMQ,22,0,151407,6958
1082,eGB6cEDTUlE,2,0,1004798,20427
207,xFdXoVHlngw,26,0,685048,29443
33092,wRoT4yc4k-w,23,0,565605,39332
481,VHrpPRWMryY,22,0,781704,39912
336,WEqXvpZAakI,28,0,1608415,44346
36045,uNE0nlX-tlg,22,0,859440,46455
211,"8GKDx9TjaNI",28,0,1265690,59122
35299,"0qY2EyweT5E",23,0,2113110,61315
36028,Xq59N_nIrfQ,23,0,1426248,90508
1871,UVMBSQbzb-c,19,0,2634389,106183
35290,ZGWU09akUuk,24,0,2478058,122186
35254,AKvpqe7Tkkg,24,0,3170164,131318
1353,h3q4iZKU3q0,24,0,1980844,167312
35174,nOibNDan4PI,23,0,1541099,221800
1580,-Jd-sgfcxT0,22,0,9292930,297231
35541,"80DKIRl2FfE",28,0,7135035,339929
429,GnEo9cx4Bsk,22,0,8104653,415841
36824,m8ijZNKaPmw,1,0,10904029,826110
35727,tuHuOx-pwio,26,0,93900020,3248911
33789,tURql2cFePM,24,0,185617,6076
85,YZ3jfkv8uiI,20,0,100885,12018
35306,TpZeEwcFFOk,23,0,491572,21352
34943,tWb2kRtKO8I,20,0,246390,22512
36192,"3oM-Oggipdc",22,0,321796,26776
35044,zLtssFW7Y_M,22,0,342401,27838
36355,mVRaTVqpqKU,24,0,503771,30244
36162,GVgGwYys7Nc,27,0,1086923,33499
36688,pTdjn7IxBWQ,22,0,328687,51902
36472,C3gowoH_fps,22,0,406423,55489
35465,jzzq1IKlbOU,2,0,1181919,57266
1907,r1xHtCMHNNk,24,0,969601,58891
34978,"5Fd05hvO-AA",1,0,640291,62447
35329,"4ZKBsgsZ8cw",1,0,1532556,82311
35240,VOrd6nSLNuY,22,0,943154,85209
36408,"4Srbc14GmHg",17,0,1312677,97820
88,"1lvePp3nS4Q",20,0,1083511,102352
1687,kEZqsUoNxgI,22,0,791541,104332
34882,iD-xSzbX5Xw,24,0,985330,107764
36889,f5YWYMA0KcE,24,0,2375810,108132
1368,"75ZqKSTdtFQ",22,0,2663032,117103
1832,"9c4RvU4abNQ",22,0,2626872,171315
35902,GLObiHqdnSw,24,0,3377839,201603
379,kE75Vak4yNo,17,0,5616489,206956
1423,"9ZQqPjCV_Ik",23,0,3921201,218266
1440,EaP_EL1LLsA,22,0,2164220,221054
36746,RGxmC5CCh8A,20,0,3906887,264161
1747,ovhx3YPxuIo,25,0,7055405,277653
35879,cv5sxxxybTw,22,0,8718160,303978
1760,"7CH6f68FhSI",22,0,4302593,306406
410,AMXPM17mUqA,22,0,5970995,402152
1042,quVfHy9vsKs,22,0,10014564,473903
1785,"6Rijfu5N-rU",26,0,24364476,547708
1738,V49DAogB78A,19,0,9580666,556761
376,XhejwPOYrH4,24,0,16041441,994704
170,HoSWKRBb7eA,24,0,318565,
35793,LQ8XKTM0970,22,0,1673062,
466,NeUWzCXnmjc,10,0,4229863,
35560,"7SefYZsOgn0",28,0,6390627,
35494,"86O7TQEXugw",22,0,134237,3005
102,gc7gwj_TeIQ,20,0,66613,4156
208,BVTJliBUS-Y,28,0,130042,4205
278,GBmQlQFoQuo,23,0,73681,4547
1014,idQh9nVj1Hc,2,0,581786,27454
128,"4u1TvXsShKE",20,0,268601,28071
645,RhxX0TfrHNM,25,0,1494641,39731
1847,BnejAeAgUGg,25,0,892797,51143
35211,IA26I37NH9Y,24,0,960640,52297
72,JYk89nJBfjY,1,0,452346,62033
36880,c-fC27XshG0,22,0,726152,72582
33303,t6xxH6_1KJw,22,0,1221910,88395
33445,Kp0K1yxnMU8,1,0,560625,89694
966,"7AQJrDWDrrY",2,0,1494681,90262
33071,ULJdli_1sas,20,0,1201331,93942
33381,yH6C3JbCXxo,22,0,573088,102052
36004,_-87wq7Ibf4,17,0,2701119,149057
752,"6heO4WmMIv0",22,0,2406899,192208
35543,k7ZS0Udm2Do,24,0,2469372,195512
1417,yXgr-XdemrU,24,0,4705073,249135
503,PF1pJkf9Fug,24,0,2981298,255739
36139,rPgpeUA6s_I,25,0,2867559,262142
35170,kHebAfLOVxo,22,0,3673373,304622
35178,XDiu7yFsUqg,23,0,6418596,335111
1735,T4DePn8foj4,28,0,5782112,350465
932,G1PXc5MrFY4,2,0,8482595,368928
396,htz4UQaB5YM,24,0,8613834,422595
35938,iM7LDUFhEuM,1,0,4610373,432092
36769,KBtXA9dNcuc,20,0,8522580,619517
35795,F4Yph2HYOyI,24,0,19941958,829665
36868,eCmCkas3ZaM,24,0,23871240,1915539
35640,mrW8J3_XkhA,23,0,78446,4333
33097,qJKdCfxPafM,20,0,99749,6845
36236,J0IEalmFs6M,1,0,312336,12912
1241,ToozFpx_EaM,22,0,191208,15238
34945,fWd4_YesMWY,20,0,272491,17443
216,J3PS23iVlVs,27,0,600893,22432
164,H994E6Nw7mY,20,0,259092,23311
35251,TB-x4PpuZV8,23,0,992148,25605
1697,"6Y8buz69M44",27,0,451391,29651
36349,TbCyLtU33QE,24,0,325199,31071
1490,OE1bF54J1kU,22,0,580941,33372
1026,Mj1fiYFNHf4,2,0,504434,40179
33066,pqAF-3nkkbI,20,0,358592,43059
1233,m8X5Inw0jlQ,23,0,289273,49950
1112,tgGAzJ0a7KA,2,0,4014927,50169
34756,ulGvUhn-CZw,26,0,557247,52138
206,wWV6fNkFo68,28,0,999510,56922
820,w-T36KuwQUw,22,0,1227043,66181
33068,YO73mt-Bxhk,20,0,437331,67324
36856,vkszIHjbcIw,24,0,4529934,68084
1672,"1fAXePEUMr0",23,0,2250984,69805
1215,"1xAxFJZekpM",27,0,1383165,71746
413,S-FSihUawDM,23,0,2105444,73808
1027,JXLtNpStOlU,2,0,859869,75248
36141,Wf5qQwrWd5M,25,0,2317265,87040
35874,sJNXxIm4__s,22,0,4692885,96612
1766,ANrCayvh5x0,27,0,1913137,109949
302,DC6-qdItKyE,28,0,2111281,112417
395,"764PrqN4sX0",22,0,3692675,117679
543,"3Ak2k8ulUys",1,0,2418704,136769
833,j-PG9gNGWu0,17,0,4288101,138400
337,dqqhmITUC80,28,0,2008806,138777
36329,VhyAdzDIJks,17,0,3735724,177473
851,k3Y-2HxxCAY,22,0,3015376,202359
35866,"1w6kBb8NihU",23,0,1905151,207254
35551,yLqGUVijIfE,1,0,3718800,224522
35270,"9aZc7Pz2WfQ",22,0,6258773,234532
1824,yHZjfk69_Uc,22,0,3341140,236685
1513,"1wX2gdiBkBY",22,0,4076031,276226
384,_hC94XERqQI,24,0,7954283,513764
35962,wDC4Is6QWY8,22,0,6739070,554467
440,htV4p2tpcec,19,0,6679884,571425
36542,OTavOCM_X48,24,0,33439216,629984
363,"0bxM6aHHq8Y",22,0,24757892,882273
35236,"4MJSs-Q6_hQ",1,0,52832051,2368031
33975,"8hq8FbnUetA",10,0,5679697,
35199,ntpEHSsWd3g,10,0,6187117,
35860,z9_62eydfm4,22,0,6766054,
36467,K4tUc6o4DU0,17,0,513604,6123
33037,sbwO7JyW_7U,20,0,64897,7541
35626,tKynrnvHx3M,26,0,178231,7939
602,ZQiekxvQeQE,20,0,126211,10334
34521,"8M4aLnuZOv0",24,0,363570,14041
34942,cY1UhYmSn7Q,20,0,224681,14943
473,OcoSYz3Tb68,24,0,778387,20948
35335,Ir2hWEceRAg,15,0,917110,21178
36475,knBFPN8k6EE,17,0,1481440,21367
36177,vHwWzvzb5Cc,25,0,518027,22320
33190,V99393QK_3M,24,0,432268,27520
36351,"0IhZMbNtsH0",24,0,236478,28477
35313,CSzb_0fxna0,22,0,332834,28498
35407,VzqZSRj6Igw,2,0,741990,30931
109,ksIw8NfhVqw,24,0,120232,31212
35230,qKpsmuMMxho,24,0,1134924,32337
34806,AAQN0ulFL8c,22,0,512778,37673
33971,JEyW_qgfeL4,23,0,305510,39101
275,di7rxjMssUI,27,0,707492,42373
35218,ErL0UdtgbmQ,1,0,942288,45164
876,VDKbImJEziE,24,0,1028725,50318
35366,hvLV6xDGll0,2,0,884506,51299
35955,ltSO3FlNDEw,24,0,1394251,53244
171,ewKoOxSRf8Q,20,0,836701,60857
36521,"7JsgBLFGaxI",26,0,1070104,61749
33109,JY2p5xb-9Ds,1,0,376838,65342
812,OnpuWK1U4pE,22,0,1664756,69909
1185,wGAPEd_MVq8,15,0,650882,73654
34791,"3Bz6_wnFyeg",22,0,1001695,82477
35317,o9Zt7HaZmIg,23,0,1612199,87147
36831,iEDcCT9YFnU,1,0,2488721,101057
35253,A7xo1HUQU88,1,0,1833118,135180
35441,HTUanFgWv0c,2,0,8333588,136196
423,whN95nloTFo,20,0,750126,137235
35894,DGfuFujMxdg,24,0,1614027,141561
1222,"9DCbnVGXYzI",27,0,1913710,141575
1413,-N9g4-C1pEE,23,0,2919061,142567
1911,"7VcqtcD_lJk",24,0,1869624,143529
35958,woSe3tZmQ2g,24,0,1777122,178954
1666,J3xp-EokyGk,24,0,1984017,184726
442,AXiVZuje6k4,24,0,2077188,196489
428,-FJFjcNX7S0,20,0,1762014,205783
558,f2ZN-yo_NQw,22,0,2792402,207470
34725,vlKspaJvkCA,24,0,3278267,217929
1439,_cMN2mFKvP8,27,0,9486223,234352
35246,q4RMRnou9zc,1,0,2854565,260088
35664,B4olXiz_LHo,28,0,5890465,261335
1289,"3baUrPL-oGQ",15,0,4471824,280478
476,viY1U-aLUj0,23,0,3997649,282188
738,JuGdKLH9zM4,22,0,9068179,285301
35187,E-2nJhp3-TE,20,0,2504032,331051
36550,l9tNUziuTEU,22,0,3211276,348872
181,vE5bm3KCbfo,1,0,4853263,350568
1464,CUqxi7QWi60,1,0,12052502,469474
35716,-xmwogXsd4A,24,0,7275521,511336
35188,s2ENhZPZBZg,23,0,4216649,591282
36832,xGn0glE8Fv0,24,0,19659277,663712
35262,"2nUSCCcP_d8",22,0,13212125,706095
1047,_vrcW8FBdrk,2,0,821148,
1511,Gnu7MjrStvY,10,0,2628432,
1887,"7ggaH5bEBnU",22,0,8941136,
33138,iDPVSoyUK0Y,25,0,20426,2351
33756,jUjWxPQg4F0,22,0,59166,6353
119,unsHKpCSTsI,20,0,71349,7974
34608,fnKNpjdZJ3g,22,0,396651,14336
33672,-VY_gGnXa70,2,0,222622,14712
1692,wsbGDb3Qitg,24,0,187553,15649
33505,NKAlQzIhoUU,28,0,216260,15708
78,MXL8DMelqr8,20,0,192308,17090
1251,lBtefj_Ztk0,23,0,189123,18674
81,"3WBZZ2lopUM",24,0,174765,20192
34544,"39lwPyLoOdw",22,0,391056,20539
36142,wb3MSTddJyA,25,0,755845,21187
33683,rJLOh7h44Zc,23,0,563274,23055
286,"3vMfdiJkj6o",24,0,228545,23174
33072,Jr_BFZ1_c6Q,24,0,214190,26893
1917,dv7BDkQmvhA,22,0,491630,26965
33073,hdFkk20tdRA,27,0,147297,28069
890,HnfyUaMQwUg,17,0,426104,30183
1648,"19LwrKZ5EII",22,0,282998,35826
210,atmwVk1hXBI,28,0,330421,36287
35418,nk2dWliABQg,27,0,634311,41264
35322,Wrm_jX3xJhk,22,0,422757,41487
36671,w6_r8CTaUrI,22,0,859377,45460
36610,zE73EQ4JSss,15,0,1601174,49260
533,OeD9o2yzArY,22,0,597344,50812
35500,N1UK3nxJcc8,23,0,1064991,55513
1269,llnV-YcwYms,22,0,479759,56434
1209,aR-tO79v0O8,15,0,1849569,57106
1228,Cd8Az9-lZdU,15,0,1110040,62396
779,adF6NuC5COI,17,0,1646814,64251
36184,"2g5kP8qux3k",22,0,1550779,66301
35315,rtUGpjiy5cc,24,0,1119153,66699
35408,W1J1bUhj1yc,22,0,3987205,68433
961,DOpLX15HxsE,22,0,1324738,72228
34739,"3Asx1v4WPP8",24,0,865424,72387
35900,S47BIOOq9t0,24,0,814954,72948
1067,ggQER9VOeBc,2,0,1070996,80847
35300,"83R6POPTKv8",1,0,1030670,86783
35409,ykrL-L_8jd8,22,0,2464788,95168
36432,hW0N8Y9oI24,23,0,2054000,98142
36201,"9MTkef7C7tY",22,0,1970347,98601
324,els3MnooR90,26,0,1796061,101778
36112,-0XleTiWo8o,25,0,3183913,107298
36140,IEDSMLtIpHM,25,0,2890992,108459
1257,GnYULnNTR0c,22,0,2434224,108536
621,H35kfZ0uN0k,25,0,2260559,125359
231,nUStkApOzLM,24,0,1896896,132228
188,OQSaDL7DHhs,28,0,1572708,132904
1290,"8v2aZtehxYA",23,0,867377,134734
1451,upt3QzUjoNQ,24,0,2854840,139575
1787,LuPgj47KPJk,24,0,1377297,142553
35182,D6Qc5m5PYks,24,0,3198151,145255
35735,"4OVPAEjt5bg",26,0,3706283,156271
486,"3e8L_8ZLLCA",1,0,5970764,171710
33278,Evs7Gje6A6k,27,0,1590457,173290
488,tuyEaNa_8PY,22,0,3321255,185719
36107,NAavmoYeI3A,24,0,2015176,194329
34056,DbaCFVJkkW8,24,0,1849567,195677
1868,mXRNyryQxls,22,0,10594299,198816
35761,"7-XGOKLn-_Y",2,0,2875192,200894
35296,nXqGXVm8iPw,23,0,1881914,221007
36003,CrrDq67bg-Y,23,0,2966761,224723
1412,"3mY7k3BJ-HE",24,0,2487835,242537
333,"7crR1-VkmPQ",20,0,3671687,249051
35755,gurPcHB2wW0,22,0,5385789,261889
332,"3B9iG-w3NO0",28,0,3415221,266025
1905,SZ18sVwV00E,22,0,2752863,271901
36549,SZQnNbV9Fgg,10,0,5334017,277178
926,__Ah5Qd8KU0,2,0,6910761,279093
502,uDpqST52294,24,0,7636596,320707
1142,ZTdXLfHWDJE,22,0,8731580,323840
35881,gggSpvaJOgw,26,0,3541583,323926
36084,iCO881n93UE,26,0,9108036,331144
36861,pF4TbF31CM8,24,0,7182849,365152
1914,YugawDL8G4M,26,0,5934751,372256
1003,J6yKnAbyP08,22,0,5661441,469198
35754,y7_icB3KR40,22,0,7274668,486041
35213,X5Q1wOwW_Ig,1,0,5745830,486408
1347,"2jwXTSQpbos",22,0,6895920,505736
36252,c1rL-tIHQpQ,25,0,9972501,512168
35780,N1PrzP8vwdQ,17,0,9507054,541192
1208,S6evL9sN9Oc,28,0,10282146,546373
400,bwWlxqDleF4,1,0,9824450,692032
1369,BXsw6nNxj7k,24,0,22339606,938080
35904,Q0oGBJ9OrTg,24,0,64206853,1141839
355,"4q8YvgaV4g8",24,0,24857229,1272176
364,AgPhwECjCHc,26,0,29625172,1354577
1839,DdAzJgHuo_Y,22,0,18444105,1381646
35907,J9NSIcXNfAY,24,0,24778935,1645050
1309,pbkJ8AafOnU,15,0,223732,
36603,IEcrI97CigE,15,0,60572930,
606,wav1HjTCfvM,25,0,693563,2059
1044,PXGCXhqkCEA,24,0,225135,7996
34186,WjEGJjbXWU4,24,0,248619,8474
33751,IPUpC8iwQsc,24,0,344867,8985
35583,IDeu_4SWRl0,27,0,218457,9652
1288,Hum7vZpHE3s,15,0,366123,11483
33743,Aa6Vt896rog,2,0,105130,11856
36443,"4k7uZJlVeFI",23,0,358066,12521
34911,BJafGZ4z8DM,20,0,128206,14085
34205,q2zxprBrStc,22,0,147608,14660
34147,"3arDyLMBxhQ",24,0,104677,16210
33430,kC5SrO7jOaM,24,0,861187,16476
34222,"9aOKCxRNJ_w",27,0,240045,19183
484,TiAFJTzEzvs,22,0,259022,20343
803,qbojVo6h-js,17,0,783970,21181
33088,Jcol1Dmz5UI,24,0,207096,22097
492,WIldHqjxDbk,10,0,420805,22947
33391,"4LRhFfPusUM",22,0,203536,25243
34163,qvrPAjLeAyQ,15,0,356746,26867
33086,g2-VolLt_sA,20,0,402497,27069
34553,jaR-B4gvx30,24,0,296115,31034
35305,dfor7r_hgfY,23,0,739391,31057
35324,Dn47MIyuJuk,1,0,346055,31371
34735,QBQYb1zu5-w,1,0,633126,31482
34131,kut6wNZHZy0,1,0,853319,33873
36385,oAhmGhA5gLg,22,0,1001594,35500
34139,OpOmqHXVrZ8,23,0,216454,37064
799,S7PP3GO6MvM,22,0,997243,38911
516,tNky32XNslo,26,0,1252946,40364
34984,taUO2sLHxgw,26,0,745878,41489
34612,tprSmcNdslY,22,0,3231633,43161
35562,IIMP1zG1Cpc,22,0,318839,44642
1010,d3VD8NyYH0U,24,0,788326,45940
35316,"5qjohzbKMWI",1,0,1509476,49261
33775,abYipEquk-Q,22,0,549847,51132
1190,FH4ryCw02Cs,25,0,1304307,51217
36185,"0biVQojrUyg",25,0,1156296,53690
1219,Uu_yGlqtS-4,24,0,1206971,54283
1153,"4UsXTgJFK6w",15,0,3267894,59360
36590,-Pz3rZhjUtk,15,0,515662,59487
35435,zv_-pjj2yp4,24,0,682663,60567
520,iiGrQHkVkps,1,0,2525370,62766
36357,ebhkmoL07Ww,22,0,2041467,65808
551,jGIQOHvvKyE,1,0,830020,67327
1206,vCOG2MuXcuQ,27,0,1090296,72140
36612,qjtcm0o-gvI,22,0,2754700,72276
34779,Q2WKjE38-No,27,0,667821,74620
36061,PGVqtSvMScE,22,0,2279231,77123
93,-fRBN01uCsU,20,0,784918,77457
35563,"0dbOkZB0T9I",28,0,1077574,78270
34382,"76M7vWTu8Bs",17,0,1398995,79440
34820,RvlDcnN1eHI,22,0,1192673,79826
604,b2lOzel02Lw,22,0,1307363,83362
1879,"935nxTuES3w",24,0,3305946,86211
1387,NsKC7rUkuI0,24,0,1578464,89499
33110,_dWVVsYMXXU,20,0,568791,89657
34375,"55-7kgZtZgA",24,0,869399,91967
35844,WnbbB6STd2w,24,0,2077567,98526
36085,D_djP0Zj0KE,24,0,1405593,110508
733,OoASqlxK800,17,0,4592387,114981
34788,PN7nrn0T66Q,24,0,961900,117081
1906,"9NrE-W9EplA",22,0,1138705,117635
35534,JstEvbrQxY0,2,0,3946338,119002
34919,"3tHCZ62ltyA",20,0,844228,119721
784,RoSL6dm_k2U,17,0,1757965,124441
990,"50c0rAnfjEg",22,0,1718173,124593
1267,AY30XTVTAmc,24,0,1439403,127433
36147,bRcqkJ03zvU,25,0,3951903,135406
35354,NkyS_GNJyF4,24,0,4524770,135789
879,NRj1JJsncIk,17,0,2162072,136742
35261,CcEOZ6lgp4k,1,0,1996957,138842
774,"7kfLQAHUtNg",22,0,3176943,147035
36768,P9TBlBHOboA,24,0,1200978,147718
33318,cotryhVgIAI,24,0,2919906,147908
120,poczwLKljcc,20,0,817841,150137
1230,-zIRja05i8s,15,0,1994002,150306
1829,IlxrRYVW36w,1,0,4591986,150416
36872,mFPbjzBgewE,1,0,1402715,159482
35986,j1ffrGiyrww,23,0,1663536,162319
35798,Ki-_eMLM3GA,27,0,2243714,162617
35800,DTE-7oHPgig,26,1,3606528,163706
35553,"7MkmLH-uOwI",28,0,1904611,175252
1463,sUpyU7y3KPA,27,0,2771641,179772
1453,Tz4UF0sHfgM,1,0,2869041,180037
35808,TVDOOvhT6DA,22,0,2119100,181095
36875,ATRzYqWc6yM,22,0,2185071,184890
36106,G36Lq6ouYgM,23,0,1987013,186022
35192,EYck9gJls_U,24,0,4043355,190032
34650,j8aSraWDsZw,22,0,5951287,195784
753,wcNtYVYaKhA,22,0,4594994,202726
1143,Yn_V-zm5hHs,24,0,4659218,203096
1268,COli_D6C24c,22,0,3017833,210478
35381,fLvSKxmdfws,20,0,7786796,214380
35908,xLdj6NwwCO4,24,0,6271759,215249
34299,Ri0rCVE963Q,24,0,1935063,220853
1584,tOowEhSfoEc,24,0,2316120,221425
35288,rJZJaLLX-IA,1,0,3887384,224473
412,y8D9A_8FSMw,1,0,4941371,229188
35802,Itf037mUn84,1,0,4735752,234297
1371,A3524wNjxHk,27,0,4487917,239908
36266,buFUkYFkbnw,25,0,5453513,242056
35762,wJMBMRMNBKA,19,0,3453731,243027
36639,oYYmtHOT784,15,0,2533745,248709
729,G7HoMgiVGQ0,17,0,5336449,265687
35311,-anwWF0CYYQ,1,0,6728632,267655
35209,KDgfpvVbtzo,22,0,3435841,268631
35347,Uz7QFkzxykc,2,0,5471719,271503
35255,ggVRWvlp3lU,23,0,3458412,273040
34257,ntx0THMQt5A,22,0,5466664,278023
35734,GST8IRXzwC8,24,0,3908090,287659
36838,"2FUCv-bFM3s",1,0,3702769,288032
35846,SoyYA65mlsc,22,0,3737301,304649
1186,"71_6wG45a6M",24,0,7068610,312222
35728,J2jKpP-R79Q,26,0,7991325,323208
35943,Rx6cfGtDyoA,24,0,7478906,331730
35150,"3wMjViSqTFM",1,0,3692361,338160
1245,mfjPYWkSaOE,24,0,8127335,386257
36589,P6nlAob7f4s,28,0,7191474,401670
518,PNEFdur2CyE,1,0,6691315,408909
404,dU3ynx8XF5U,1,0,4454906,413385
35909,Czf8WnVW9PM,24,0,8664251,433015
35217,WwSb9h88tZw,1,0,12504013,457957
1745,Z9pndnCeLYk,22,0,6454631,467409
35169,k-LavgwtXNU,1,0,10932964,499579
35249,PttorHPYZCw,1,0,8504860,592607
1779,Vlczq-c36UU,24,0,14277364,601107
514,rCskHM384kQ,24,0,18807439,701714
1780,ijgG7nF7K7w,24,0,11784344,705979
1382,rKGKFv1Y2Os,1,0,15624115,728938
36646,"5RfVZb7d8fs",15,0,14873911,760539
369,"5yql_1FMN9s",24,0,14250566,778200
